,date,agenda,speechnumber,speaker,party,party.facts.id,chair,terms,parliament,iso3country,speech_id,sentence_nr,sentences,vader_neg,vader_neu,vader_pos,vader_compound,txtblob_polarity,txtblob_subjectivity,flair,speech_id.1,ners,entities,ORG,NORP,GPE,PERSON,PM,BJ,TM,BJ_PM,TM_PM,month_year,TM_BJ_01
628,2018-09-04,HMP Birmingham,289,Rory Stewart,Con,1567,False,70,UK-HouseOfCommons,GBR,20180904000289,3,"It is showing how to run a safe, clean and orderly regime that is genuinely changing lives, and how to do so through the private sector.",0.0,0.804,0.196,0.6808,0.316666666666667,0.51875,0.9989,20180904000289,[],[],False,False,False,False,0,0,0,0,0,2018-09,
629,2018-09-04,HMP Birmingham,290,James Cartlidge,Con,1567,False,71,UK-HouseOfCommons,GBR,20180904000290,1,May I pay tribute to the way in which my Friend is handling this very difficult and sensitive matter?,0.186,0.622,0.191,0.0276,-0.275,0.95,0.9802,20180904000290,[],[],False,False,False,False,0,0,0,0,0,2018-09,
630,2018-09-04,HMP Birmingham,290,James Cartlidge,Con,1567,False,71,UK-HouseOfCommons,GBR,20180904000290,2,The tendering process is critical wherever the private sector is involved in the provision of public services.,0.122,0.794,0.085,-0.1779,0.0,0.413888888888889,0.676,20180904000290,[],[],False,False,False,False,0,0,0,0,0,2018-09,
631,2018-09-04,HMP Birmingham,290,James Cartlidge,Con,1567,False,71,UK-HouseOfCommons,GBR,20180904000290,3,"Will he ensure that anyone bidding in any future tenders for prisons, including this one, will have to show that they have the capacity to avoid losing control of the prisons in their charge?",0.123,0.769,0.108,-0.1531,0.0,0.125,0.7911,20180904000290,[],[],False,False,False,False,0,0,0,0,0,2018-09,
632,2018-09-04,HMP Birmingham,291,Rory Stewart,Con,1567,False,52,UK-HouseOfCommons,GBR,20180904000291,1,"This is a fundamental challenge, and of course it is central to anything that happens when the Government work with the private sector.",0.0,0.942,0.058,0.0772,0.0,0.3125,0.9613,20180904000291,[],[],False,False,False,False,0,0,0,0,0,2018-09,
633,2018-09-04,HMP Birmingham,291,Rory Stewart,Con,1567,False,52,UK-HouseOfCommons,GBR,20180904000291,2,"We must make sure that the tender process ensures that the people bidding for any of these contracts have the credibility, legitimacy and capacity to run the contracts effectively.",0.0,0.839,0.161,0.6369,0.55,0.844444444444445,0.9996,20180904000291,[],[],False,False,False,False,0,0,0,0,0,2018-09,
634,2018-09-04,HMP Birmingham,296,Matthew Offord,Con,1567,False,7,UK-HouseOfCommons,GBR,20180904000296,1,"On a point of order, Mr Speaker.",0.0,1.0,0.0,0.0,0.0,0.0,0.9975,20180904000296,[],[],False,False,False,False,0,0,0,0,0,2018-09,
635,2018-09-04,HMP Birmingham,298,Matthew Offord,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000298,1,"Thank you, Mr Speaker.",0.0,0.545,0.455,0.3612,0.0,0.0,0.9282,20180904000298,[],[],False,False,False,False,0,0,0,0,0,2018-09,
636,2018-09-04,HMP Birmingham,298,Matthew Offord,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000298,2,"Over the recess, the number of people killed, stabbed and murdered on the streets of London this year reached 100.",0.4,0.508,0.092,-0.9022,-0.2,0.0,-0.8787,20180904000298,"['GPE', 'DATE', 'CARDINAL']","['London', 'this year', '100']",False,False,True,False,0,0,0,0,0,2018-09,
637,2018-09-04,HMP Birmingham,298,Matthew Offord,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000298,3,"That figure has already surpassed the years of 2012, 2013 and 2014.",0.0,1.0,0.0,0.0,0.0,0.0,0.9978,20180904000298,"['DATE', 'DATE', 'DATE']","['the years of 2012', '2013', '2014']",False,False,False,False,0,0,0,0,0,2018-09,
638,2018-09-04,HMP Birmingham,298,Matthew Offord,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000298,4,I have received emails from constituents asking me what I will be doing to reduce that number or to prevent further deaths.,0.0,0.882,0.118,0.1027,0.0,0.5,-0.9998,20180904000298,[],[],False,False,False,False,0,0,0,0,0,2018-09,
639,2018-09-04,HMP Birmingham,298,Matthew Offord,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000298,5,"As you know, Mr Speaker, the Mayor of London is responsible for the crime strategy for London.",0.168,0.721,0.111,-0.296,0.2,0.55,0.9938,20180904000298,"['GPE', 'GPE']","['London', 'London']",False,False,True,False,0,0,0,0,0,2018-09,
640,2018-09-04,HMP Birmingham,298,Matthew Offord,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000298,6,"Would you advise me how I can hold the Mayor of London to account, because his crime strategy simply is not working?",0.149,0.851,0.0,-0.5423,0.0,0.357142857142857,-0.9999,20180904000298,['GPE'],['London'],False,False,True,False,0,0,0,0,0,2018-09,
641,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,1,"With permission, Mr Speaker, I would like to provide the House with an update on the progress of Brexit negotiations and the Government's no deal contingency planning.",0.072,0.754,0.174,0.4767,0.0,0.0,-0.7897,20180904000300,"['ORG', 'PERSON', 'ORG']","['House', 'Brexit', 'Government']",True,False,False,True,0,0,0,0,0,2018-09,
642,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,2,"On Friday, I was in Brussels for the fourth time since I became Secretary of State for a further round of talks with Michel Barnier.",0.0,1.0,0.0,0.0,-0.0666666666666666,0.3,0.985,20180904000300,"['DATE', 'GPE', 'ORDINAL', 'ORG', 'PERSON']","['Friday', 'Brussels', 'fourth', 'State', 'Michel Barnier']",True,False,True,True,0,0,0,0,0,2018-09,
643,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,3,"We had an extended discussion covering outstanding withdrawal issues, internal and external security and our future economic partnership.",0.0,0.667,0.333,0.7579,0.14,0.26,0.9752,20180904000300,[],[],False,False,False,False,0,0,0,0,0,2018-09,
644,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,4,We have injected some additional pace and intensity into the negotiations as we reach the final phases.,0.0,0.936,0.064,0.0258,0.0,1.0,0.9976,20180904000300,[],[],False,False,False,False,0,0,0,0,0,2018-09,
645,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,5,The vast majority of the withdrawal agreement has been agreed.,0.0,0.522,0.478,0.6597,0.0,1.0,-0.9864,20180904000300,[],[],False,False,False,False,0,0,0,0,0,2018-09,
646,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,6,"When signed, the agreement will safeguard the rights of EU citizens in the UK and UK nationals in the EU, so they can continue to live their lives broadly as they do now; provide for a time-limited implementation period, giving businesses and citizens the certainty they deserve until we reach the new partnership; and allow for the UK to make an orderly and smooth transition as we move towards a future deep and special partnership with the EU.",0.0,0.813,0.187,0.9169,0.156052875695733,0.409067717996289,0.9928,20180904000300,"['ORG', 'GPE', 'GPE', 'ORG', 'GPE', 'ORG']","['EU', 'UK', 'UK', 'EU', 'UK', 'EU']",True,False,True,False,0,0,0,0,0,2018-09,
647,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,7,"During August, we made further progress across a range of the outstanding separation issues, including protection of data and information, the treatment of ongoing police and judicial co-operation in criminal matters, and ongoing Union judicial and administrative procedures after exit.",0.073,0.756,0.171,0.5423,0.0333333333333333,0.641666666666667,0.9991,20180904000300,"['DATE', 'ORG']","['August', 'Union']",True,False,False,False,0,0,0,0,0,2018-09,
648,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,8,"So the scope and the contours of the withdrawal agreement are now clear, subject to some further technical detail that we will of course continue to work on.",0.0,0.784,0.216,0.7096,-0.0166666666666666,0.329166666666667,0.9813,20180904000300,[],[],False,False,False,False,0,0,0,0,0,2018-09,
649,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,9,"At the same time, we continue to work to complete a backstop to deal with the position of Northern Ireland and Ireland, as we committed to do in the December joint report with the EU.",0.0,0.94,0.06,0.2732,0.05,0.2625,0.9815,20180904000300,"['GPE', 'GPE', 'DATE', 'ORG']","['Northern Ireland', 'Ireland', 'December', 'EU']",True,False,True,False,0,0,0,0,0,2018-09,
650,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,10,"As the Government have made clear, the EU proposals are unacceptable, because they would create a customs border down the Irish sea.",0.117,0.7,0.183,0.1779,-0.0185185185185185,0.224074074074074,-0.9743,20180904000300,"['ORG', 'NORP']","['EU', 'Irish']",True,True,False,False,0,0,0,0,0,2018-09,
651,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,11,We are determined to reach a solution that protects the Belfast agreement and avoids a hard border on the island of Ireland.,0.113,0.474,0.412,0.802,-0.291666666666667,0.541666666666667,0.998,20180904000300,"['GPE', 'GPE']","['Belfast', 'Ireland']",False,False,True,False,0,0,0,0,0,2018-09,
652,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,12,"We will not permit a customs border down the Irish sea, which would put at risk the constitutional and economic integrity of the United Kingdom.",0.074,0.737,0.189,0.5106,0.0148148148148148,0.162962962962963,-0.9975,20180904000300,"['NORP', 'GPE']","['Irish', 'the United Kingdom']",False,True,True,False,0,0,0,0,0,2018-09,
653,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,13,"And, of course, this can be done without compromising the EU's core principles.",0.0,1.0,0.0,0.0,0.0,0.0,0.9977,20180904000300,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
654,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,14,"Importantly, we look to meet our commitments to the people of Northern Ireland through our future partnership, so that no backstop would ever need to come into effect.",0.079,0.799,0.121,0.0828,0.2,0.5625,0.997,20180904000300,['GPE'],['Northern Ireland'],False,False,True,False,0,0,0,0,0,2018-09,
655,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,15,The White Paper we published in July has served as the basis for constructive discussions on our future relationship with the EU.,0.0,1.0,0.0,0.0,0.0,0.0625,0.998,20180904000300,"['DATE', 'ORG']","['July', 'EU']",True,False,False,False,0,0,0,0,0,2018-09,
656,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,16,"I, my right Friend the Prime Minister and other Cabinet colleagues have made visits across Europe, explaining our proposals and making the case for what we have put forward for our future relationship.",0.0,0.909,0.091,0.4939,0.0535714285714285,0.345238095238095,0.9952,20180904000300,"['ORG', 'LOC']","['Cabinet', 'Europe']",True,False,False,False,1,0,0,0,1,2018-09,May
657,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,17,"I can tell the House that since the publication of the White Paper, Ministers have had more than 60 ministerial engagements with their counterparts across Europe.",0.0,0.938,0.062,0.1531,0.25,0.25,0.9967,20180904000300,"['ORG', 'ORG', 'CARDINAL', 'LOC']","['House', 'the White Paper', 'more than 60', 'Europe']",True,False,False,False,0,0,0,0,0,2018-09,
658,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,18,"I met the French Europe Minister in Paris recently, and saw the Swedish Europe Minister and the Irish Foreign Minister in London.",0.0,1.0,0.0,0.0,-0.03125,0.09375,0.8807,20180904000300,"['NORP', 'LOC', 'GPE', 'NORP', 'LOC', 'NORP', 'GPE']","['French', 'Europe', 'Paris', 'Swedish', 'Europe', 'Irish', 'London']",False,True,True,False,0,0,0,0,0,2018-09,
659,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,19,"I also met Guy Verhofstadt, the European Parliament's Brexit co-ordinator, last week.",0.0,1.0,0.0,0.0,0.0,0.0333333333333333,0.7217,20180904000300,"['PERSON', 'ORG', 'PERSON', 'DATE']","['Guy Verhofstadt', """"the European Parliament's"""", 'Brexit', 'last week']",True,False,False,True,0,0,0,0,0,2018-09,
660,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,20,We have received a wide range of positive and constructive feedback.,0.0,0.714,0.286,0.5574,0.0636363636363636,0.472727272727273,0.9932,20180904000300,[],[],False,False,False,False,0,0,0,0,0,2018-09,
661,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,21,"Equally, just as we have presented our proposals in a spirit of compromise, so, too, they have proved challenging in some respects for some in the EU.",0.0,0.804,0.196,0.5574,0.25,0.625,0.9938,20180904000300,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
662,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,22,But our friends across Europe are engaging seriously with our proposals on the substance.,0.093,0.604,0.302,0.5859,0.0333333333333333,0.683333333333333,0.9028,20180904000300,['LOC'],['Europe'],False,False,False,False,0,0,0,0,0,2018-09,
663,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,23,"As my right Friend the Prime Minister set out, we are committed to delivering on the vision in the White Paper and delivering a future relationship that will see the United Kingdom leave the single market and the customs union, an end to freedom of movement so the UK controls its own borders, the end of the jurisdiction of the European Court, and the UK and the EU meeting their shared commitments to Northern Ireland and Ireland in the way that I have already described.",0.013,0.794,0.193,0.9432,0.135714285714286,0.3125,0.9964,20180904000300,"['ORG', 'GPE', 'GPE', 'ORG', 'GPE', 'ORG', 'GPE', 'GPE']","['the White Paper', 'the United Kingdom', 'UK', 'the European Court', 'UK', 'EU', 'Northern Ireland', 'Ireland']",True,False,True,False,1,0,0,0,1,2018-09,May
664,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,24,"At the same time, we want to build up the foundations of a bright, strong and enduring new relationship for the future, with frictionless trade across our borders; continued close co-operation on law enforcement and other security matters; the UK free to develop its own independent trade policy; and broader UK-EU co-operation, from research to student exchanges, in many of the areas that we prize on both sides.",0.0,0.773,0.227,0.9393,0.264469696969697,0.503787878787879,0.9988,20180904000300,"['GPE', 'GPE']","['UK', 'UK']",False,False,True,False,0,0,0,0,0,2018-09,
665,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,25,"We approach these talks with ambition, pragmatism and energy.",0.0,0.792,0.208,0.2732,0.0,0.0,0.9994,20180904000300,[],[],False,False,False,False,0,0,0,0,0,2018-09,
666,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,26,"If our EU friends match us, we will strike a deal that is in the clear and overwhelming interests of both sides.",0.057,0.649,0.294,0.7351,0.3,0.691666666666667,0.9986,20180904000300,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
667,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,27,I would also like to update the House on steps the Government have taken over the summer to prepare for the unlikely event that we do not reach a deal with the EU.,0.033,0.89,0.077,0.3455,-0.5,0.5,-0.8773,20180904000300,"['ORG', 'DATE', 'ORG']","['House', 'the summer', 'EU']",True,False,False,False,0,0,0,0,0,2018-09,
668,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,300,Dominic Raab,Con,1567,False,1292,UK-HouseOfCommons,GBR,20180904000300,28,"While we expect to reach a deal with the EU, while it remains the most likely outcome and while it remains our top and, indeed, our overriding priority, as a responsible Government we have a duty to prepare for any eventuality.",0.0,0.871,0.129,0.4939,0.3,0.6375,0.993,20180904000300,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
